t,count
168060,18
168080,30
168100,14
168120,21
168140,22
168160,28
168180,26
168200,19
168220,32
168240,14
168260,16
168280,24
168300,26
168320,30
168340,24
168360,17
168380,22
168400,14
168420,20
168440,18
168460,23
168480,12
168500,18
168520,23
168540,20
168560,22
168580,26
168600,6
168620,14
168640,22
168660,12
168680,22
168700,12
168720,26
168740,30
168760,22
168780,24
168800,33
168820,28
168840,22
168860,12
168880,24
168900,12
168920,20
168940,16
168960,19
168980,10
169000,28
169020,8
169040,22
169060,21
169080,12
169100,30
169120,26
169140,14
169160,22
169180,24
169200,20
169220,21
169240,12
169260,20
169280,20
169300,10
169320,24
169340,22
169360,26
169380,26
169400,20
169420,34
169440,21
169460,24
169480,20
169500,16
169520,20
169540,22
169560,24
169580,36
169600,20
169620,20
169640,20
169660,25
169680,16
169700,10
169720,18
169740,33
169760,16
169780,20
169800,10
169820,24
169840,18
169860,22
169880,27
169900,22
169920,35
169940,20
169960,17
169980,14
170000,25
170020,37
170040,24
170060,6
170080,14
170100,30
170120,20
170140,20
170160,24
170180,18
170200,21
170220,20
170240,30
170260,22
170280,29
170300,22
170320,20
170340,22
170360,28
170380,26
170400,23
170420,26
170440,25
170460,24
170480,14
170500,28
170520,16
170540,18
170560,22
170580,25
170600,20
170620,32
170640,25
170660,16
170680,28
170700,24
170720,23
170740,18
170760,14
170780,12
170800,24
170820,8
170840,30
170860,24
170880,13
170900,22
170920,21
170940,16
170960,12
170980,25
171000,19
171020,28
171040,12
171060,10
171080,27
171100,28
171120,20
171140,20
171160,16
171180,12
171200,16
171220,26
171240,20
171260,19
171280,20
171300,28
171320,16
171340,15
171360,30
171380,17
171400,28
171420,28
171440,14
171460,23
171480,22
171500,18
171520,17
171540,18
171560,8
171580,25
171600,20
171620,32
171640,18
171660,27
171680,24
171700,18
171720,25
171740,24
171760,24
171780,16
171800,20
171820,18
171840,16
171860,14
171880,16
171900,24
171920,24
171940,24
171960,18
171980,14
172000,28
172020,18
172040,24
172060,10
172080,12
172100,20
172120,16
172140,16
172160,20
172180,21
172200,18
172220,22
172240,21
172260,23
172280,20
172300,18
172320,22
172340,26
172360,24
172380,19
172400,16
172420,24
172440,28
172460,15
172480,17
172500,16
172520,14
172540,20
172560,26
172580,24
172600,16
172620,22
172640,26
172660,14
172680,26
172700,18
172720,10
172740,22
172760,18
172780,16
172800,14
172820,20
172840,18
172860,12
172880,18
172900,14
172920,16
172940,24
172960,14
172980,20
173000,18
173020,27
173040,24
173060,21
173080,14
173100,28
173120,24
173140,26
173160,20
173180,12
173200,22
173220,16
173240,18
173260,12
173280,32
173300,20
173320,26
173340,26
173360,20
173380,32
173400,12
173420,17
173440,29
173460,19
173480,21
173500,10
173520,20
173540,24
173560,19
173580,8
173600,28
173620,22
173640,19
173660,24
173680,19
173700,24
173720,16
173740,23
173760,18
173780,12
173800,6
173820,31
173840,16
173860,6
173880,16
173900,30
173920,24
173940,10
173960,19
173980,24
174000,20
174020,10
174040,22
174060,18
174080,12
174100,20
174120,9
174140,24
174160,21
174180,20
174200,8
174220,24
174240,9
174260,10
174280,30
174300,18
174320,10
174340,36
174360,16
174380,18
174400,21
174420,26
174440,10
174460,29
174480,22
174500,6
174520,14
174540,30
174560,16
174580,16
174600,32
174620,22
174640,26
174660,24
174680,7
174700,22
174720,22
174740,30
174760,24
174780,27
174800,24
174820,24
174840,14
174860,24
174880,26
174900,23
174920,20
174940,18
174960,18
174980,24
175000,10
175020,18
175040,34
175060,25
175080,16
175100,28
175120,18
175140,21
175160,20
175180,24
175200,24
175220,29
175240,20
175260,19
175280,22
175300,6
175320,26
175340,24
175360,23
175380,25
175400,22
175420,27
175440,22
175460,16
175480,26
175500,22
175520,20
175540,24
175560,14
175580,29
175600,20
175620,26
175640,22
175660,13
175680,20
175700,18
175720,18
175740,26
175760,20
175780,18
175800,13
175820,22
175840,22
175860,33
175880,26
175900,16
175920,16
175940,22
175960,12
175980,16
176000,18
176020,20
176040,22
176060,19
176080,14
176100,21
176120,14
176140,16
176160,18
176180,10
176200,32
176220,15
176240,19
176260,22
176280,25
176300,18
176320,24
176340,27
176360,20
176380,12
176400,24
176420,24
176440,24
176460,26
176480,30
176500,22
176520,24
176540,26
176560,17
176580,20
176600,18
176620,22
176640,16
176660,14
176680,23
176700,10
176720,30
176740,12
176760,26
176780,18
176800,4
176820,28
176840,37
176860,32
176880,24
176900,14
176920,14
176940,24
176960,18
176980,16
177000,20
177020,19
177040,10
177060,21
177080,22
177100,28
177120,18
177140,22
177160,24
177180,10
177200,21
177220,20
177240,26
177260,22
177280,18
177300,20
177320,30
177340,16
177360,18
177380,18
177400,24
177420,33
177440,20
177460,18
177480,16
177500,34
177520,19
177540,22
177560,16
177580,16
177600,28
177620,33
177640,6
177660,16
177680,24
177700,24
177720,16
177740,34
177760,28
177780,16
177800,28
177820,16
177840,29
177860,16
177880,12
177900,15
177920,14
177940,16
177960,22
177980,22
178000,18
178020,16
178040,30
178060,24
178080,16
178100,8
178120,32
178140,22
178160,16
178180,16
178200,22
178220,26
178240,24
178260,8
178280,18
178300,13
178320,30
178340,12
178360,18
178380,12
178400,24
178420,23
178440,20
178460,12
178480,22
178500,12
178520,26
178540,16
178560,16
178580,26
178600,32
178620,15
178640,34
178660,10
178680,16
178700,18
178720,12
178740,30
178760,13
178780,18
178800,20
178820,20
178840,25
178860,20
178880,16
178900,18
178920,22
178940,30
178960,32
178980,18
179000,14
179020,24
179040,22
179060,28
179080,20
179100,16
179120,22
179140,14
179160,20
179180,16
179200,19
179220,8
179240,26
179260,26
179280,25
179300,23
179320,21
179340,8
179360,14
179380,16
179400,18
179420,12
179440,36
179460,25
179480,20
179500,38
179520,21
179540,8
179560,18
179580,22
179600,12
179620,37
179640,26
179660,18
179680,22
179700,17
179720,20
179740,18
179760,37
179780,25
179800,23
179820,13
179840,16
179860,24
179880,18
179900,34
179920,23
179940,23
179960,20
179980,22
180000,12
180020,12
180040,23
180060,18
180080,6
180100,34
180120,22
180140,10
180160,20
180180,32
180200,18
180220,20
180240,16
180260,12
180280,22
180300,14
180320,24
180340,16
180360,14
180380,14
180400,14
180420,33
180440,27
180460,15
180480,26
180500,14
180520,18
180540,20
180560,28
180580,20
180600,16
180620,12
180640,22
180660,27
180680,18
180700,19
180720,30
180740,20
180760,17
180780,16
180800,13
180820,20
180840,17
180860,17
180880,14
180900,30
180920,18
180940,24
180960,19
180980,20
181000,18
181020,17
181040,30
181060,24
181080,12
181100,13
181120,24
181140,20
181160,12
181180,25
181200,16
181220,21
181240,24
181260,24
181280,22
181300,14
181320,26
181340,10
181360,22
181380,24
181400,12
181420,17
181440,37
181460,26
181480,19
181500,19
181520,22
181540,18
181560,22
181580,26
181600,22
181620,22
181640,28
181660,16
181680,14
181700,28
181720,8
181740,18
181760,18
181780,30
181800,24
181820,27
181840,29
181860,15
181880,22
181900,12
181920,26
181940,16
181960,18
181980,18
182000,27
182020,10
182040,15
182060,28
182080,20
182100,39
182120,22
182140,26
182160,14
182180,14
182200,24
182220,26
182240,20
182260,20
182280,21
182300,24
182320,20
182340,24
182360,17
182380,11
182400,22
182420,20
182440,12
182460,10
182480,22
182500,22
182520,21
182540,20
182560,14
182580,27
182600,22
182620,27
182640,14
182660,8
182680,23
182700,10
182720,22
182740,24
182760,15
182780,24
182800,22
182820,23
182840,16
182860,20
182880,14
182900,16
182920,18
182940,24
182960,24
182980,35
183000,12
183020,10
183040,12
183060,22
183080,24
183100,12
183120,19
183140,22
183160,18
183180,24
183200,21
183220,11
183240,14
183260,14
183280,15
183300,18
183320,22
183340,33
183360,34
183380,12
183400,18
183420,29
183440,18
183460,18
183480,30
183500,22
183520,32
183540,23
183560,10
183580,24
183600,18
183620,12
183640,8
183660,39
183680,20
183700,24
183720,26
183740,16
183760,14
183780,14
183800,18
183820,19
183840,22
183860,10
183880,8
183900,17
183920,20
183940,24
183960,24
183980,19
184000,16
184020,18
184040,12
184060,6
184080,16
184100,22
184120,4
184140,14
184160,4
184180,20
184200,20
184220,13
184240,18
184260,24
184280,14
184300,20
184320,15
184340,18
184360,16
184380,16
184400,14
184420,10
184440,24
184460,20
184480,18
184500,14
184520,21
184540,22
184560,28
184580,24
184600,20
184620,17
184640,20
184660,18
184680,14
184700,16
184720,16
184740,27
184760,22
184780,10
184800,18
184820,18
184840,24
184860,16
184880,26
184900,20
184920,22
184940,24
184960,25
184980,14
185000,16
185020,12
185040,6
185060,28
185080,20
185100,26
185120,14
185140,12
185160,14
185180,21
185200,38
185220,29
185240,20
185260,24
185280,25
185300,6
185320,25
185340,10
185360,14
185380,21
185400,32
185420,29
185440,20
185460,31
185480,17
185500,12
185520,30
185540,17
185560,30
185580,10
185600,6
185620,22
185640,22
185660,20
185680,20
185700,12
185720,24
185740,12
185760,24
185780,18
185800,16
185820,22
185840,24
185860,18
185880,12
185900,25
185920,4
185940,23
185960,18
185980,12
186000,8
186020,12
186040,16
186060,22
186080,26
186100,23
186120,17
186140,18
186160,32
186180,23
186200,24
186220,30
186240,18
186260,14
186280,26
186300,17
186320,16
186340,28
186360,16
186380,20
186400,32
186420,12
186440,14
186460,16
186480,12
186500,18
186520,20
186540,18
186560,14
186580,22
186600,14
186620,24
186640,22
186660,16
186680,24
186700,15
186720,22
186740,20
186760,24
186780,15
186800,12
186820,10
186840,33
186860,22
186880,20
186900,19
186920,30
186940,24
186960,20
186980,24
187000,10
187020,25
187040,16
187060,18
187080,21
187100,20
187120,24
187140,15
187160,15
187180,31
187200,18
187220,26
187240,12
187260,14
187280,30
187300,18
187320,18
187340,14
187360,31
187380,17
187400,12
187420,18
187440,22
187460,18
187480,19
187500,20
187520,12
187540,10
187560,19
187580,32
187600,17
187620,24
187640,16
187660,19
187680,18
187700,14
187720,17
187740,30
187760,12
187780,21
187800,20
187820,22
187840,22
187860,32
187880,16
187900,20
187920,22
187940,10
187960,22
187980,19
188000,16
188020,12
188040,14
188060,15
188080,16
188100,20
188120,20
188140,13
188160,14
188180,12
188200,20
188220,25
188240,18
188260,25
188280,26
188300,14
188320,20
188340,10
188360,20
188380,22
188400,20
188420,21
188440,32
188460,24
188480,36
188500,13
188520,21
188540,12
188560,18
188580,26
188600,12
188620,28
188640,25
188660,12
188680,25
188700,16
188720,16
188740,14
188760,28
188780,18
188800,14
188820,20
188840,20
188860,17
188880,10
188900,15
188920,10
188940,16
188960,22
188980,12
189000,18
189020,10
189040,16
189060,10
189080,14
189100,19
189120,20
189140,14
189160,20
189180,20
189200,16
189220,30
189240,25
189260,10
189280,24
189300,20
189320,14
189340,10
189360,22
189380,19
189400,17
189420,22
189440,22
189460,12
189480,32
189500,14
189520,22
189540,26
189560,23
189580,20
189600,30
189620,17
189640,21
189660,10
189680,10
189700,31
189720,12
189740,16
189760,21
189780,24
189800,20
189820,14
189840,15
189860,19
189880,16
189900,22
189920,18
189940,20
189960,22
189980,22
190000,2
190020,23
190040,21
190060,33
190080,23
190100,32
190120,16
190140,24
190160,18
190180,14
190200,20
190220,18
190240,8
190260,16
190280,25
190300,10
190320,18
190340,12
190360,7
190380,14
190400,18
190420,20
190440,20
190460,7
190480,16
190500,16
190520,12
190540,16
190560,18
190580,10
190600,12
190620,18
190640,12
190660,16
190680,21
190700,20
190720,18
190740,18
190760,20
190780,22
190800,14
190820,20
190840,11
190860,14
190880,18
190900,20
190920,23
190940,16
190960,18
190980,16
191000,18
191020,22
191040,20
191060,27
191080,21
191100,24
191120,24
191140,19
191160,19
191180,21
191200,28
191220,28
191240,27
191260,14
191280,14
191300,23
191320,18
191340,14
191360,12
191380,11
191400,20
191420,17
191440,14
191460,14
191480,24
191500,14
191520,12
191540,18
191560,18
191580,18
191600,13
191620,19
191640,12
191660,18
191680,24
191700,16
191720,18
191740,17
191760,22
191780,17
191800,30
191820,23
191840,14
191860,17
191880,22
191900,16
191920,16
191940,15
191960,4
191980,12
192000,26
192020,14
192040,10
192060,24
192080,24
192100,26
192120,24
192140,18
192160,14
192180,19
192200,12
192220,14
192240,24
192260,12
192280,16
192300,16
192320,16
192340,20
192360,16
192380,28
192400,12
192420,21
192440,16
192460,24
192480,18
192500,16
192520,16
192540,10
192560,17
192580,26
192600,18
192620,27
192640,21
192660,16
192680,20
192700,14
192720,25
192740,16
192760,16
192780,20
192800,16
192820,12
192840,12
192860,9
192880,22
192900,16
192920,22
192940,12
192960,15
192980,18
193000,19
193020,22
193040,14
193060,27
193080,20
193100,21
193120,18
193140,20
193160,16
193180,16
193200,18
193220,22
193240,26
193260,18
193280,29
193300,14
193320,15
193340,34
193360,12
193380,14
193400,20
193420,14
193440,22
193460,20
193480,10
193500,14
193520,12
193540,22
193560,16
193580,18
193600,20
193620,12
193640,25
193660,20
193680,22
193700,16
193720,14
193740,25
193760,21
193780,14
193800,30
193820,35
193840,14
193860,12
193880,4
193900,16
193920,8
193940,16
193960,23
193980,14
194000,12
194020,25
194040,8
194060,17
194080,18
194100,14
194120,25
194140,24
194160,15
194180,10
194200,25
194220,24
194240,16
194260,6
194280,25
194300,28
194320,12
194340,13
194360,24
194380,26
194400,18
194420,14
194440,10
194460,14
194480,26
194500,14
194520,20
194540,31
194560,20
194580,24
194600,19
194620,26
194640,18
194660,14
194680,16
194700,22
194720,11
194740,19
194760,26
194780,10
194800,16
194820,16
194840,33
194860,28
194880,8
194900,22
194920,24
194940,16
194960,20
194980,12
195000,22
195020,8
195040,23
195060,24
195080,26
195100,17
195120,25
195140,14
195160,25
195180,10
195200,19
195220,16
195240,24
195260,22
195280,6
195300,10
195320,27
195340,21
195360,10
195380,21
195400,20
195420,20
195440,20
195460,22
195480,11
195500,10
195520,20
195540,14
195560,14
195580,8
195600,20
195620,13
195640,19
195660,24
195680,12
195700,18
195720,16
195740,12
195760,16
195780,10
195800,21
195820,18
195840,16
195860,14
195880,14
195900,24
195920,24
195940,32
195960,20
195980,16
196000,16
196020,15
196040,20
196060,33
196080,24
196100,13
196120,18
196140,20
196160,12
196180,20
196200,16
196220,28
196240,16
196260,16
196280,16
196300,16
196320,19
196340,27
196360,24
196380,14
196400,16
196420,24
196440,18
196460,12
196480,14
196500,10
196520,32
196540,12
196560,11
196580,12
196600,18
196620,17
196640,20
196660,14
196680,22
196700,16
196720,22
196740,16
196760,12
196780,16
196800,22
196820,18
196840,12
196860,16
196880,24
196900,22
196920,12
196940,20
196960,24
196980,14
197000,20
197020,22
197040,20
197060,18
197080,10
197100,12
197120,10
197140,22
197160,27
197180,12
197200,22
197220,12
197240,10
197260,28
197280,28
197300,22
197320,23
197340,14
197360,20
197380,16
197400,18
197420,18
197440,16
197460,8
197480,14
197500,8
197520,20
197540,16
197560,27
197580,18
197600,19
197620,12
197640,12
197660,14
197680,17
197700,11
197720,26
197740,16
197760,8
197780,23
197800,15
197820,22
197840,15
197860,25
197880,14
197900,20
197920,27
197940,18
197960,20
197980,18
198000,26
198020,32
198040,10
198060,8
198080,16
198100,14
198120,14
198140,25
198160,24
198180,15
198200,11
198220,20
198240,30
198260,10
198280,12
198300,16
198320,10
198340,10
198360,30
198380,27
198400,28
198420,14
198440,4
198460,14
198480,22
198500,9
198520,33
198540,6
198560,26
198580,8
198600,14
198620,16
198640,8
198660,7
198680,16
198700,22
198720,14
198740,30
198760,12
198780,8
198800,17
198820,8
198840,22
198860,27
198880,10
198900,12
198920,22
198940,0
198960,14
198980,14
199000,26
199020,20
199040,6
199060,16
199080,26
199100,10
199120,21
199140,16
199160,14
199180,10
199200,18
199220,6
199240,16
199260,18
199280,17
199300,18
199320,18
199340,16
199360,16
199380,14
199400,20
199420,14
199440,14
199460,18
199480,22
199500,14
199520,12
199540,9
199560,12
199580,21
199600,16
199620,18
199640,23
199660,10
199680,17
199700,9
199720,18
199740,22
199760,16
199780,20
199800,8
199820,18
199840,19
199860,17
199880,20
199900,25
199920,16
199940,24
199960,14
199980,12
200000,21
200020,20
200040,20
200060,30
200080,36
200100,22
200120,28
200140,24
200160,12
200180,21
200200,16
200220,16
200240,28
200260,18
200280,24
200300,20
200320,20
200340,20
200360,24
200380,27
200400,4
200420,30
200440,8
200460,21
200480,18
200500,12
200520,14
200540,6
200560,8
200580,14
200600,26
200620,12
200640,14
200660,18
200680,14
200700,30
200720,16
200740,23
200760,25
200780,11
200800,16
200820,22
200840,26
200860,20
200880,14
200900,10
200920,4
200940,17
200960,18
200980,21
201000,14
201020,14
201040,14
201060,16
201080,16
201100,18
201120,9
201140,14
201160,15
201180,19
201200,20
201220,28
201240,14
201260,20
201280,28
201300,18
201320,20
201340,8
201360,12
201380,8
201400,11
201420,22
201440,10
201460,16
201480,14
201500,16
201520,20
201540,24
201560,10
201580,21
201600,12
201620,27
201640,20
201660,14
201680,20
201700,12
201720,20
201740,13
201760,24
201780,18
201800,12
201820,21
201840,16
201860,11
201880,20
201900,14
201920,20
201940,17
201960,14
201980,32
202000,20
202020,10
202040,20
202060,10
202080,16
202100,21
202120,8
202140,19
202160,20
202180,18
202200,13
202220,30
202240,13
202260,18
202280,18
202300,12
202320,16
202340,12
202360,22
202380,24
202400,16
202420,17
202440,12
202460,20
202480,14
202500,12
202520,12
202540,27
202560,16
202580,18
202600,16
202620,6
202640,12
202660,26
202680,17
202700,24
202720,14
202740,25
202760,14
202780,18
202800,17
202820,23
202840,16
202860,20
202880,24
202900,12
202920,8
202940,15
202960,21
202980,16
203000,16
203020,21
203040,10
203060,12
203080,29
203100,18
203120,16
203140,14
203160,18
203180,24
203200,24
203220,23
203240,20
203260,6
203280,12
203300,16
203320,28
203340,12
203360,14
203380,14
203400,10
203420,18
203440,20
203460,8
203480,24
203500,14
203520,18
203540,10
203560,26
203580,10
203600,12
203620,18
203640,12
203660,28
203680,19
203700,16
203720,2
203740,20
203760,15
203780,24
203800,11
203820,14
203840,16
203860,21
203880,14
203900,16
203920,14
203940,24
203960,18
203980,12
204000,24
204020,9
204040,20
204060,24
204080,6
204100,19
204120,21
204140,6
204160,24
204180,15
204200,12
204220,12
204240,20
204260,8
204280,14
204300,16
204320,26
204340,14
204360,26
204380,9
204400,18
204420,13
204440,22
204460,20
204480,14
204500,16
204520,18
204540,4
204560,14
204580,18
204600,18
204620,14
204640,20
204660,22
204680,10
204700,8
204720,24
204740,16
204760,14
204780,16
204800,20
204820,16
204840,16
204860,14
204880,22
204900,16
204920,18
204940,10
204960,24
204980,16
205000,14
205020,20
205040,16
205060,12
205080,22
205100,14
205120,20
205140,22
205160,21
205180,12
205200,16
205220,8
205240,6
205260,22
205280,24
205300,8
205320,20
205340,26
205360,14
205380,22
205400,22
205420,10
205440,17
205460,21
205480,13
205500,12
205520,14
205540,14
205560,11
205580,12
205600,19
205620,24
205640,18
205660,12
205680,20
205700,8
205720,20
205740,10
205760,20
205780,16
205800,12
205820,12
205840,6
205860,17
205880,20
205900,8
205920,16
205940,16
205960,14
205980,8
206000,18
206020,20
206040,10
206060,8
206080,18
206100,10
206120,14
206140,14
206160,17
206180,20
206200,25
206220,18
206240,4
206260,14
206280,24
206300,18
206320,10
206340,26
206360,22
206380,8
206400,11
206420,8
206440,14
206460,14
206480,16
206500,29
206520,18
206540,19
206560,28
206580,18
206600,15
206620,6
206640,14
206660,10
206680,25
206700,13
206720,14
206740,20
206760,18
206780,8
206800,16
206820,16
206840,18
206860,20
206880,10
206900,14
206920,11
206940,16
206960,23
206980,12
207000,22
207020,6
207040,8
207060,8
207080,18
207100,22
207120,8
207140,14
207160,18
207180,12
207200,24
207220,20
207240,10
207260,18
207280,20
207300,12
207320,14
207340,14
207360,12
207380,14
207400,28
207420,17
207440,10
207460,12
207480,14
207500,12
207520,14
207540,38
207560,16
207580,16
207600,14
207620,14
207640,16
207660,22
207680,27
207700,22
207720,12
207740,14
207760,20
207780,22
207800,12
207820,20
207840,12
207860,24
207880,10
207900,21
207920,8
207940,17
207960,18
207980,22
208000,16
208020,16
208040,13
208060,12
208080,21
208100,14
208120,12
208140,22
208160,21
208180,19
208200,10
208220,15
208240,12
208260,18
208280,25
208300,28
208320,16
208340,24
208360,12
208380,21
208400,10
208420,16
208440,18
208460,13
208480,8
208500,22
208520,20
208540,16
208560,12
208580,10
208600,10
208620,16
208640,18
208660,18
208680,16
208700,6
208720,8
208740,6
208760,14
208780,10
208800,12
208820,10
208840,10
208860,6
208880,20
208900,20
208920,23
208940,14
208960,12
208980,10
209000,12
209020,12
209040,18
209060,10
209080,12
209100,8
209120,6
209140,15
209160,10
209180,4
209200,16
209220,14
209240,12
209260,14
209280,14
209300,23
209320,19
209340,16
209360,17
209380,14
209400,16
209420,28
209440,26
209460,13
209480,28
209500,17
209520,16
209540,12
209560,17
209580,10
209600,12
209620,10
209640,8
209660,23
209680,23
209700,22
209720,16
209740,10
209760,19
209780,18
209800,8
209820,14
209840,18
209860,10
209880,15
209900,18
209920,20
209940,18
209960,16
209980,14
210000,22
210020,33
210040,16
210060,14
210080,15
210100,4
210120,22
210140,12
210160,6
210180,20
210200,12
210220,22
210240,13
210260,22
210280,18
210300,16
210320,16
210340,20
210360,16
210380,22
210400,20
210420,19
210440,24
210460,18
210480,12
210500,6
210520,16
210540,20
210560,20
210580,16
210600,14
210620,14
210640,12
210660,20
210680,20
210700,22
210720,14
210740,18
210760,14
210780,20
210800,16
210820,20
210840,16
210860,20
210880,20
210900,8
210920,10
210940,25
210960,8
210980,15
211000,10
211020,10
211040,21
211060,16
211080,14
211100,26
211120,17
211140,24
211160,20
211180,12
211200,20
211220,30
211240,30
211260,16
211280,24
211300,13
211320,22
211340,14
211360,24
211380,10
211400,4
211420,12
211440,20
211460,10
211480,24
211500,6
211520,26
211540,16
211560,22
211580,24
211600,10
211620,10
211640,6
211660,10
211680,6
211700,14
211720,10
211740,15
211760,12
211780,18
211800,12
211820,13
211840,18
211860,22
211880,18
211900,20
211920,12
211940,12
211960,16
211980,21
212000,15
212020,12
212040,24
212060,18
212080,8
212100,22
212120,20
212140,24
212160,19
212180,10
212200,11
212220,12
212240,20
212260,10
212280,8
212300,20
212320,10
212340,12
212360,17
212380,20
212400,10
212420,10
212440,24
212460,22
212480,24
212500,16
212520,16
212540,18
212560,20
212580,14
212600,10
212620,22
212640,8
212660,16
212680,12
212700,16
212720,19
212740,14
212760,6
212780,13
212800,26
212820,16
212840,16
212860,19
212880,16
212900,18
212920,20
212940,14
212960,26
212980,16
213000,12
213020,14
213040,8
213060,20
213080,10
213100,14
213120,5
213140,23
213160,18
213180,12
213200,14
213220,26
213240,10
213260,22
213280,24
213300,15
213320,12
213340,12
213360,14
213380,16
213400,16
213420,18
213440,10
213460,8
213480,15
213500,18
213520,17
213540,10
213560,12
213580,22
213600,24
213620,23
213640,14
213660,26
213680,22
213700,24
213720,18
213740,14
213760,13
213780,15
213800,11
213820,7
213840,22
213860,18
213880,14
213900,12
213920,16
213940,8
213960,8
213980,16
214000,16
214020,14
214040,4
214060,8
214080,21
214100,30
214120,6
214140,6
214160,12
214180,16
214200,8
214220,20
214240,22
214260,22
214280,10
214300,22
214320,2
214340,15
214360,30
214380,29
214400,24
214420,22
214440,17
214460,12
214480,10
214500,10
214520,6
214540,12
214560,27
214580,16
214600,24
214620,10
214640,14
214660,18
214680,16
214700,10
214720,6
214740,26
214760,10
214780,4
214800,20
214820,12
214840,18
214860,10
214880,6
214900,24
214920,13
214940,14
214960,23
214980,14
215000,19
215020,12
215040,20
215060,8
215080,20
215100,23
215120,20
215140,14
215160,14
215180,10
215200,16
215220,10
215240,25
215260,8
215280,21
215300,16
215320,10
215340,20
215360,10
215380,23
215400,12
215420,18
215440,34
215460,10
215480,28
215500,10
215520,14
215540,23
215560,24
215580,18
215600,10
215620,6
215640,10
215660,13
215680,22
215700,22
215720,18
215740,15
215760,7
215780,12
215800,14
215820,16
215840,36
215860,6
215880,23
215900,18
215920,17
215940,22
215960,16
215980,18
216000,10
216020,14
216040,16
216060,12
216080,21
216100,10
216120,11
216140,18
216160,24
216180,18
216200,6
216220,16
216240,19
216260,12
216280,10
216300,23
216320,27
216340,0
216360,16
216380,16
216400,12
216420,12
216440,12
216460,14
216480,20
216500,20
216520,16
216540,24
216560,24
216580,11
216600,18
216620,18
216640,16
216660,6
216680,10
216700,12
216720,16
216740,22
216760,21
216780,20
216800,6
216820,18
216840,26
216860,14
216880,18
216900,12
216920,10
216940,14
216960,8
216980,10
217000,18
217020,14
217040,14
217060,24
217080,18
217100,22
217120,16
217140,17
217160,24
217180,26
217200,8
217220,12
217240,18
217260,18
217280,9
217300,14
217320,10
217340,23
217360,21
217380,12
217400,8
217420,10
217440,16
217460,20
217480,18
217500,18
217520,12
217540,18
217560,18
217580,12
217600,24
217620,26
217640,10
217660,14
217680,4
217700,28
217720,16
217740,10
217760,12
217780,11
217800,21
217820,18
217840,14
217860,27
217880,23
217900,16
217920,12
217940,8
217960,17
217980,20
218000,9
218020,13
218040,16
218060,24
218080,18
218100,18
218120,8
218140,10
218160,28
218180,10
218200,16
218220,14
218240,16
218260,36
218280,16
218300,20
218320,24
218340,24
218360,13
218380,16
218400,14
218420,18
218440,22
218460,18
218480,10
218500,6
218520,10
218540,12
218560,18
218580,14
218600,16
218620,18
218640,24
218660,6
218680,17
218700,6
218720,12
218740,16
218760,14
218780,16
218800,6
218820,18
218840,24
218860,10
218880,24
218900,24
218920,18
218940,16
218960,4
218980,10
219000,18
219020,22
219040,16
219060,14
219080,28
219100,17
219120,24
219140,20
219160,16
219180,15
219200,11
219220,24
219240,20
219260,20
219280,8
219300,15
219320,10
219340,30
219360,12
219380,18
219400,14
219420,12
219440,18
219460,8
219480,26
219500,24
219520,18
219540,10
219560,20
219580,16
219600,19
219620,12
219640,16
219660,12
219680,16
219700,18
219720,10
219740,12
219760,22
219780,14
219800,17
219820,10
219840,16
219860,31
219880,15
219900,14
219920,10
219940,22
219960,12
219980,14
220000,14
220020,22
220040,16
220060,24
220080,8
220100,8
220120,12
220140,20
220160,10
220180,26
220200,18
220220,24
220240,10
220260,12
220280,19
220300,11
220320,6
220340,16
220360,16
220380,20
220400,16
220420,18
220440,18
220460,18
220480,16
220500,20
220520,30
220540,21
220560,23
220580,4
220600,13
220620,14
220640,12
220660,4
220680,14
220700,14
220720,23
220740,11
220760,17
220780,4
220800,15
220820,16
220840,14
220860,20
220880,9
220900,18
220920,12
220940,14
220960,15
220980,21
221000,12
221020,10
221040,22
221060,14
221080,6
221100,18
221120,21
221140,10
221160,17
221180,16
221200,10
221220,12
221240,11
221260,21
221280,14
221300,10
221320,25
221340,26
221360,20
221380,18
221400,25
221420,14
221440,8
221460,12
221480,20
221500,18
221520,2
221540,16
221560,19
221580,16
221600,16
221620,21
221640,18
221660,10
221680,14
221700,22
221720,14
221740,6
221760,18
221780,16
221800,14
221820,23
221840,17
221860,19
221880,14
221900,10
221920,14
221940,12
221960,28
221980,16
222000,14
222020,18
222040,14
222060,6
222080,12
222100,10
222120,15
222140,18
222160,18
222180,10
222200,14
222220,12
222240,16
222260,18
222280,14
222300,26
222320,20
222340,6
222360,14
222380,16
222400,18
222420,8
222440,14
222460,16
222480,16
222500,12
222520,18
222540,11
222560,13
222580,16
222600,14
222620,12
222640,8
222660,16
222680,15
222700,12
222720,16
222740,20
222760,18
222780,4
222800,20
222820,20
222840,20
222860,28
222880,18
222900,11
222920,16
222940,15
222960,16
222980,12
223000,11
223020,18
223040,10
223060,22
223080,8
223100,17
223120,28
223140,4
223160,19
223180,10
223200,16
223220,23
223240,10
223260,8
223280,16
223300,8
223320,16
223340,16
223360,20
223380,12
223400,14
223420,6
223440,21
223460,13
223480,10
223500,11
223520,10
223540,11
223560,14
223580,14
223600,10
223620,10
223640,22
223660,20
223680,18
223700,16
223720,10
223740,12
223760,14
223780,21
223800,14
223820,21
223840,14
223860,10
223880,24
223900,22
223920,16
223940,10
223960,18
223980,16
224000,20
224020,18
